item_id,item_name,category,dimensions,weight,fragility,expiry_date,current_location,entry_date
ITEM_0935,Product_935,Machinery,"{'length': 50, 'width': 14, 'height': 27}",16.28,True,2025-07-24,ZONE_1-R2-B12,2024-07-24
ITEM_0936,Product_936,Furniture,"{'length': 71, 'width': 34, 'height': 16}",16.28,False,2025-07-25,ZONE_5-R9-B10,2024-07-25
ITEM_0937,Product_937,Machinery,"{'length': 64, 'width': 27, 'height': 14}",16.28,True,2025-07-26,ZONE_5-R3-B14,2024-07-26
ITEM_0938,Product_938,Electronics,"{'length': 23, 'width': 36, 'height': 29}",16.28,False,2025-07-27,ZONE_3-R9-B4,2024-07-27
ITEM_0939,Product_939,Machinery,"{'length': 35, 'width': 30, 'height': 14}",16.28,False,2025-07-28,ZONE_3-R10-B7,2024-07-28
ITEM_0940,Product_940,Furniture,"{'length': 82, 'width': 37, 'height': 23}",16.28,True,2025-07-29,ZONE_1-R8-B11,2024-07-29
ITEM_0941,Product_941,Furniture,"{'length': 15, 'width': 13, 'height': 28}",16.28,True,2025-07-30,ZONE_2-R3-B3,2024-07-30
ITEM_0942,Product_942,Machinery,"{'length': 85, 'width': 23, 'height': 17}",16.28,True,2025-07-31,ZONE_4-R7-B20,2024-07-31
ITEM_0943,Product_943,Electronics,"{'length': 64, 'width': 34, 'height': 8}",16.28,True,2025-08-01,ZONE_4-R4-B4,2024-08-01
ITEM_0944,Product_944,Clothing,"{'length': 70, 'width': 47, 'height': 12}",16.28,False,2025-08-02,ZONE_4-R8-B8,2024-08-02
ITEM_0945,Product_945,Furniture,"{'length': 81, 'width': 49, 'height': 26}",16.28,False,2025-08-03,ZONE_4-R1-B16,2024-08-03
ITEM_0946,Product_946,Pharmaceuticals,"{'length': 81, 'width': 46, 'height': 29}",16.28,False,2025-08-04,ZONE_5-R9-B12,2024-08-04
ITEM_0947,Product_947,Pharmaceuticals,"{'length': 54, 'width': 31, 'height': 25}",16.28,False,2025-08-05,ZONE_4-R5-B20,2024-08-05
ITEM_0948,Product_948,Electronics,"{'length': 66, 'width': 43, 'height': 29}",16.28,False,2025-08-06,ZONE_3-R2-B1,2024-08-06
ITEM_0949,Product_949,Furniture,"{'length': 68, 'width': 35, 'height': 22}",16.28,True,2025-08-07,ZONE_4-R9-B10,2024-08-07
ITEM_0950,Product_950,Food,"{'length': 80, 'width': 10, 'height': 19}",16.28,False,2025-08-08,ZONE_1-R6-B3,2024-08-08
ITEM_0951,Product_951,Food,"{'length': 72, 'width': 31, 'height': 26}",16.28,False,2025-08-09,ZONE_5-R1-B18,2024-08-09
ITEM_0952,Product_952,Food,"{'length': 77, 'width': 39, 'height': 24}",16.28,False,2025-08-10,ZONE_5-R6-B10,2024-08-10
ITEM_0953,Product_953,Food,"{'length': 19, 'width': 41, 'height': 18}",16.28,False,2025-08-11,ZONE_2-R3-B7,2024-08-11
ITEM_0954,Product_954,Machinery,"{'length': 70, 'width': 19, 'height': 18}",16.28,True,2025-08-12,ZONE_3-R8-B12,2024-08-12
ITEM_0955,Product_955,Machinery,"{'length': 80, 'width': 40, 'height': 16}",16.28,False,2025-08-13,ZONE_4-R6-B18,2024-08-13
ITEM_0956,Product_956,Food,"{'length': 83, 'width': 23, 'height': 26}",16.28,True,2025-08-14,ZONE_4-R5-B2,2024-08-14
ITEM_0957,Product_957,Food,"{'length': 93, 'width': 22, 'height': 15}",16.28,True,2025-08-15,ZONE_5-R1-B9,2024-08-15
ITEM_0958,Product_958,Electronics,"{'length': 53, 'width': 39, 'height': 15}",16.28,False,2025-08-16,ZONE_1-R4-B4,2024-08-16
ITEM_0959,Product_959,Machinery,"{'length': 71, 'width': 17, 'height': 24}",16.28,False,2025-08-17,ZONE_3-R3-B19,2024-08-17
ITEM_0960,Product_960,Furniture,"{'length': 94, 'width': 12, 'height': 29}",16.28,True,2025-08-18,ZONE_1-R10-B6,2024-08-18
ITEM_0961,Product_961,Furniture,"{'length': 63, 'width': 30, 'height': 6}",16.28,True,2025-08-19,ZONE_4-R8-B17,2024-08-19
ITEM_0962,Product_962,Electronics,"{'length': 72, 'width': 37, 'height': 7}",16.28,False,2025-08-20,ZONE_1-R7-B2,2024-08-20
ITEM_0963,Product_963,Pharmaceuticals,"{'length': 84, 'width': 22, 'height': 11}",16.28,False,2025-08-21,ZONE_4-R4-B18,2024-08-21
ITEM_0964,Product_964,Pharmaceuticals,"{'length': 98, 'width': 26, 'height': 15}",16.28,True,2025-08-22,ZONE_5-R2-B18,2024-08-22
ITEM_0965,Product_965,Food,"{'length': 32, 'width': 35, 'height': 27}",16.28,True,2025-08-23,ZONE_5-R8-B19,2024-08-23
ITEM_0966,Product_966,Electronics,"{'length': 57, 'width': 14, 'height': 9}",16.28,False,2025-08-24,ZONE_2-R8-B19,2024-08-24
ITEM_0967,Product_967,Machinery,"{'length': 62, 'width': 28, 'height': 28}",16.28,False,2025-08-25,ZONE_4-R10-B9,2024-08-25
ITEM_0968,Product_968,Machinery,"{'length': 16, 'width': 23, 'height': 28}",16.28,True,2025-08-26,ZONE_1-R6-B10,2024-08-26
ITEM_0969,Product_969,Machinery,"{'length': 94, 'width': 36, 'height': 6}",16.28,True,2025-08-27,ZONE_4-R3-B18,2024-08-27
ITEM_0970,Product_970,Electronics,"{'length': 48, 'width': 30, 'height': 16}",16.28,True,2025-08-28,ZONE_4-R3-B10,2024-08-28
ITEM_0971,Product_971,Pharmaceuticals,"{'length': 23, 'width': 39, 'height': 22}",16.28,True,2025-08-29,ZONE_2-R5-B15,2024-08-29
ITEM_0972,Product_972,Pharmaceuticals,"{'length': 37, 'width': 29, 'height': 10}",16.28,True,2025-08-30,ZONE_5-R2-B12,2024-08-30
ITEM_0973,Product_973,Electronics,"{'length': 46, 'width': 38, 'height': 12}",16.28,True,2025-08-31,ZONE_4-R8-B10,2024-08-31
ITEM_0974,Product_974,Electronics,"{'length': 73, 'width': 28, 'height': 9}",16.28,False,2025-09-01,ZONE_1-R8-B11,2024-09-01
ITEM_0975,Product_975,Machinery,"{'length': 52, 'width': 27, 'height': 22}",16.28,True,2025-09-02,ZONE_2-R1-B1,2024-09-02
ITEM_0976,Product_976,Furniture,"{'length': 20, 'width': 31, 'height': 12}",16.28,True,2025-09-03,ZONE_3-R5-B1,2024-09-03
ITEM_0977,Product_977,Pharmaceuticals,"{'length': 93, 'width': 15, 'height': 9}",16.28,True,2025-09-04,ZONE_2-R8-B3,2024-09-04
ITEM_0978,Product_978,Pharmaceuticals,"{'length': 92, 'width': 17, 'height': 21}",16.28,True,2025-09-05,ZONE_3-R2-B12,2024-09-05
ITEM_0979,Product_979,Clothing,"{'length': 77, 'width': 12, 'height': 22}",16.28,False,2025-09-06,ZONE_2-R5-B16,2024-09-06
ITEM_0980,Product_980,Furniture,"{'length': 50, 'width': 28, 'height': 11}",16.28,False,2025-09-07,ZONE_5-R6-B8,2024-09-07
ITEM_0981,Product_981,Furniture,"{'length': 10, 'width': 49, 'height': 17}",16.28,True,2025-09-08,ZONE_4-R3-B3,2024-09-08
ITEM_0982,Product_982,Machinery,"{'length': 24, 'width': 29, 'height': 24}",16.28,False,2025-09-09,ZONE_3-R1-B9,2024-09-09
ITEM_0983,Product_983,Food,"{'length': 39, 'width': 35, 'height': 17}",16.28,True,2025-09-10,ZONE_2-R7-B17,2024-09-10
ITEM_0984,Product_984,Furniture,"{'length': 83, 'width': 42, 'height': 18}",16.28,False,2025-09-11,ZONE_4-R8-B19,2024-09-11
ITEM_0985,Product_985,Furniture,"{'length': 37, 'width': 31, 'height': 29}",16.28,False,2025-09-12,ZONE_3-R3-B20,2024-09-12
ITEM_0986,Product_986,Furniture,"{'length': 19, 'width': 43, 'height': 5}",16.28,False,2025-09-13,ZONE_3-R10-B1,2024-09-13
ITEM_0987,Product_987,Pharmaceuticals,"{'length': 72, 'width': 45, 'height': 11}",16.28,False,2025-09-14,ZONE_4-R7-B5,2024-09-14
ITEM_0988,Product_988,Clothing,"{'length': 91, 'width': 13, 'height': 10}",16.28,True,2025-09-15,ZONE_2-R4-B5,2024-09-15
ITEM_0989,Product_989,Furniture,"{'length': 33, 'width': 43, 'height': 5}",16.28,True,2025-09-16,ZONE_1-R5-B20,2024-09-16
ITEM_0990,Product_990,Electronics,"{'length': 88, 'width': 30, 'height': 6}",16.28,False,2025-09-17,ZONE_4-R4-B18,2024-09-17
ITEM_0991,Product_991,Clothing,"{'length': 61, 'width': 15, 'height': 13}",16.28,False,2025-09-18,ZONE_5-R7-B18,2024-09-18
ITEM_0992,Product_992,Pharmaceuticals,"{'length': 30, 'width': 32, 'height': 7}",16.28,False,2025-09-19,ZONE_3-R8-B12,2024-09-19
ITEM_0993,Product_993,Furniture,"{'length': 16, 'width': 20, 'height': 29}",16.28,True,2025-09-20,ZONE_2-R1-B1,2024-09-20
ITEM_0994,Product_994,Food,"{'length': 66, 'width': 42, 'height': 17}",16.28,False,2025-09-21,ZONE_5-R8-B20,2024-09-21
ITEM_0995,Product_995,Pharmaceuticals,"{'length': 30, 'width': 43, 'height': 25}",16.28,False,2025-09-22,ZONE_2-R5-B6,2024-09-22
ITEM_0996,Product_996,Clothing,"{'length': 26, 'width': 25, 'height': 26}",16.28,False,2025-09-23,ZONE_4-R2-B12,2024-09-23
ITEM_0997,Product_997,Machinery,"{'length': 83, 'width': 14, 'height': 7}",16.28,True,2025-09-24,ZONE_3-R7-B11,2024-09-24
ITEM_0998,Product_998,Food,"{'length': 22, 'width': 38, 'height': 22}",16.28,True,2025-09-25,ZONE_5-R6-B5,2024-09-25
ITEM_0999,Product_999,Food,"{'length': 83, 'width': 49, 'height': 9}",16.28,True,2025-09-26,ZONE_5-R2-B2,2024-09-26
