log_id,item_id,timestamp,movement_type,location,order_id
LOG_01744,ITEM_0133,2023-03-14 16:00:00,in,B17,ORD_1744
LOG_01745,ITEM_0807,2023-03-14 17:00:00,in,B18,ORD_1745
LOG_01746,ITEM_0816,2023-03-14 18:00:00,out,B6,ORD_1746
LOG_01747,ITEM_0839,2023-03-14 19:00:00,in,B13,ORD_1747
LOG_01748,ITEM_0183,2023-03-14 20:00:00,in,B10,ORD_1748
LOG_01749,ITEM_0654,2023-03-14 21:00:00,out,B9,ORD_1749
LOG_01750,ITEM_0865,2023-03-14 22:00:00,out,B10,ORD_1750
LOG_01751,ITEM_0736,2023-03-14 23:00:00,out,B18,ORD_1751
LOG_01752,ITEM_0868,2023-03-15 00:00:00,out,B19,ORD_1752
LOG_01753,ITEM_0623,2023-03-15 01:00:00,out,B12,ORD_1753
LOG_01754,ITEM_0636,2023-03-15 02:00:00,in,B14,ORD_1754
LOG_01755,ITEM_0814,2023-03-15 03:00:00,out,B11,ORD_1755
LOG_01756,ITEM_0266,2023-03-15 04:00:00,out,B6,ORD_1756
LOG_01757,ITEM_0921,2023-03-15 05:00:00,in,B15,ORD_1757
LOG_01758,ITEM_0841,2023-03-15 06:00:00,in,B4,ORD_1758
LOG_01759,ITEM_0873,2023-03-15 07:00:00,in,B7,ORD_1759
LOG_01760,ITEM_0816,2023-03-15 08:00:00,in,B19,ORD_1760
LOG_01761,ITEM_0786,2023-03-15 09:00:00,out,B7,ORD_1761
LOG_01762,ITEM_0761,2023-03-15 10:00:00,out,B8,ORD_1762
LOG_01763,ITEM_0068,2023-03-15 11:00:00,in,B19,ORD_1763
LOG_01764,ITEM_0911,2023-03-15 12:00:00,in,B7,ORD_1764
LOG_01765,ITEM_0679,2023-03-15 13:00:00,in,B9,ORD_1765
LOG_01766,ITEM_0030,2023-03-15 14:00:00,in,B15,ORD_1766
LOG_01767,ITEM_0346,2023-03-15 15:00:00,in,B20,ORD_1767
LOG_01768,ITEM_0370,2023-03-15 16:00:00,out,B11,ORD_1768
LOG_01769,ITEM_0054,2023-03-15 17:00:00,out,B10,ORD_1769
LOG_01770,ITEM_0155,2023-03-15 18:00:00,in,B7,ORD_1770
LOG_01771,ITEM_0668,2023-03-15 19:00:00,in,B19,ORD_1771
LOG_01772,ITEM_0607,2023-03-15 20:00:00,out,B8,ORD_1772
LOG_01773,ITEM_0077,2023-03-15 21:00:00,out,B2,ORD_1773
LOG_01774,ITEM_0710,2023-03-15 22:00:00,out,B10,ORD_1774
LOG_01775,ITEM_0281,2023-03-15 23:00:00,in,B13,ORD_1775
LOG_01776,ITEM_0683,2023-03-16 00:00:00,in,B5,ORD_1776
LOG_01777,ITEM_0459,2023-03-16 01:00:00,out,B3,ORD_1777
LOG_01778,ITEM_0855,2023-03-16 02:00:00,out,B19,ORD_1778
LOG_01779,ITEM_0241,2023-03-16 03:00:00,in,B6,ORD_1779
LOG_01780,ITEM_0919,2023-03-16 04:00:00,out,B5,ORD_1780
LOG_01781,ITEM_0359,2023-03-16 05:00:00,out,B18,ORD_1781
LOG_01782,ITEM_0302,2023-03-16 06:00:00,in,B9,ORD_1782
LOG_01783,ITEM_0731,2023-03-16 07:00:00,in,B14,ORD_1783
LOG_01784,ITEM_0270,2023-03-16 08:00:00,out,B15,ORD_1784
LOG_01785,ITEM_0463,2023-03-16 09:00:00,out,B9,ORD_1785
LOG_01786,ITEM_0909,2023-03-16 10:00:00,out,B8,ORD_1786
LOG_01787,ITEM_0776,2023-03-16 11:00:00,out,B9,ORD_1787
LOG_01788,ITEM_0204,2023-03-16 12:00:00,in,B19,ORD_1788
LOG_01789,ITEM_0725,2023-03-16 13:00:00,in,B14,ORD_1789
LOG_01790,ITEM_0936,2023-03-16 14:00:00,out,B9,ORD_1790
LOG_01791,ITEM_0095,2023-03-16 15:00:00,in,B17,ORD_1791
LOG_01792,ITEM_0612,2023-03-16 16:00:00,in,B18,ORD_1792
LOG_01793,ITEM_0764,2023-03-16 17:00:00,in,B11,ORD_1793
LOG_01794,ITEM_0561,2023-03-16 18:00:00,out,B1,ORD_1794
LOG_01795,ITEM_0925,2023-03-16 19:00:00,out,B15,ORD_1795
LOG_01796,ITEM_0883,2023-03-16 20:00:00,out,B14,ORD_1796
LOG_01797,ITEM_0938,2023-03-16 21:00:00,out,B8,ORD_1797
LOG_01798,ITEM_0099,2023-03-16 22:00:00,in,B11,ORD_1798
LOG_01799,ITEM_0680,2023-03-16 23:00:00,in,B11,ORD_1799
LOG_01800,ITEM_0198,2023-03-17 00:00:00,out,B18,ORD_1800
LOG_01801,ITEM_0757,2023-03-17 01:00:00,out,B18,ORD_1801
LOG_01802,ITEM_0086,2023-03-17 02:00:00,in,B4,ORD_1802
LOG_01803,ITEM_0137,2023-03-17 03:00:00,out,B5,ORD_1803
LOG_01804,ITEM_0423,2023-03-17 04:00:00,in,B9,ORD_1804
LOG_01805,ITEM_0089,2023-03-17 05:00:00,out,B15,ORD_1805
LOG_01806,ITEM_0165,2023-03-17 06:00:00,in,B12,ORD_1806
LOG_01807,ITEM_0068,2023-03-17 07:00:00,in,B7,ORD_1807
LOG_01808,ITEM_0352,2023-03-17 08:00:00,out,B15,ORD_1808
LOG_01809,ITEM_0124,2023-03-17 09:00:00,out,B20,ORD_1809
LOG_01810,ITEM_0351,2023-03-17 10:00:00,out,B13,ORD_1810
LOG_01811,ITEM_0296,2023-03-17 11:00:00,in,B14,ORD_1811
LOG_01812,ITEM_0723,2023-03-17 12:00:00,out,B16,ORD_1812
LOG_01813,ITEM_0461,2023-03-17 13:00:00,out,B12,ORD_1813
LOG_01814,ITEM_0499,2023-03-17 14:00:00,out,B18,ORD_1814
LOG_01815,ITEM_0966,2023-03-17 15:00:00,in,B14,ORD_1815
LOG_01816,ITEM_0903,2023-03-17 16:00:00,in,B18,ORD_1816
LOG_01817,ITEM_0471,2023-03-17 17:00:00,out,B12,ORD_1817
LOG_01818,ITEM_0044,2023-03-17 18:00:00,out,B17,ORD_1818
LOG_01819,ITEM_0059,2023-03-17 19:00:00,out,B7,ORD_1819
LOG_01820,ITEM_0009,2023-03-17 20:00:00,in,B13,ORD_1820
LOG_01821,ITEM_0941,2023-03-17 21:00:00,in,B5,ORD_1821
LOG_01822,ITEM_0274,2023-03-17 22:00:00,in,B7,ORD_1822
LOG_01823,ITEM_0607,2023-03-17 23:00:00,out,B14,ORD_1823
LOG_01824,ITEM_0810,2023-03-18 00:00:00,in,B5,ORD_1824
LOG_01825,ITEM_0844,2023-03-18 01:00:00,in,B6,ORD_1825
LOG_01826,ITEM_0518,2023-03-18 02:00:00,in,B7,ORD_1826
LOG_01827,ITEM_0986,2023-03-18 03:00:00,out,B13,ORD_1827
LOG_01828,ITEM_0064,2023-03-18 04:00:00,out,B16,ORD_1828
LOG_01829,ITEM_0483,2023-03-18 05:00:00,out,B11,ORD_1829
LOG_01830,ITEM_0582,2023-03-18 06:00:00,out,B4,ORD_1830
LOG_01831,ITEM_0768,2023-03-18 07:00:00,out,B2,ORD_1831
LOG_01832,ITEM_0451,2023-03-18 08:00:00,out,B1,ORD_1832
LOG_01833,ITEM_0817,2023-03-18 09:00:00,in,B20,ORD_1833
LOG_01834,ITEM_0131,2023-03-18 10:00:00,in,B16,ORD_1834
LOG_01835,ITEM_0863,2023-03-18 11:00:00,out,B5,ORD_1835
LOG_01836,ITEM_0997,2023-03-18 12:00:00,out,B11,ORD_1836
LOG_01837,ITEM_0280,2023-03-18 13:00:00,out,B14,ORD_1837
LOG_01838,ITEM_0265,2023-03-18 14:00:00,out,B3,ORD_1838
LOG_01839,ITEM_0163,2023-03-18 15:00:00,out,B10,ORD_1839
LOG_01840,ITEM_0528,2023-03-18 16:00:00,out,B6,ORD_1840
LOG_01841,ITEM_0485,2023-03-18 17:00:00,in,B10,ORD_1841
LOG_01842,ITEM_0147,2023-03-18 18:00:00,out,B19,ORD_1842
LOG_01843,ITEM_0054,2023-03-18 19:00:00,out,B4,ORD_1843
LOG_01844,ITEM_0048,2023-03-18 20:00:00,in,B19,ORD_1844
LOG_01845,ITEM_0461,2023-03-18 21:00:00,out,B15,ORD_1845
LOG_01846,ITEM_0727,2023-03-18 22:00:00,out,B18,ORD_1846
LOG_01847,ITEM_0795,2023-03-18 23:00:00,out,B12,ORD_1847
LOG_01848,ITEM_0909,2023-03-19 00:00:00,out,B18,ORD_1848
LOG_01849,ITEM_0890,2023-03-19 01:00:00,out,B9,ORD_1849
LOG_01850,ITEM_0100,2023-03-19 02:00:00,out,B1,ORD_1850
LOG_01851,ITEM_0676,2023-03-19 03:00:00,out,B19,ORD_1851
LOG_01852,ITEM_0495,2023-03-19 04:00:00,out,B10,ORD_1852
LOG_01853,ITEM_0314,2023-03-19 05:00:00,out,B8,ORD_1853
LOG_01854,ITEM_0666,2023-03-19 06:00:00,in,B18,ORD_1854
LOG_01855,ITEM_0404,2023-03-19 07:00:00,out,B4,ORD_1855
LOG_01856,ITEM_0163,2023-03-19 08:00:00,in,B17,ORD_1856
LOG_01857,ITEM_0530,2023-03-19 09:00:00,in,B15,ORD_1857
LOG_01858,ITEM_0227,2023-03-19 10:00:00,out,B6,ORD_1858
LOG_01859,ITEM_0712,2023-03-19 11:00:00,out,B2,ORD_1859
LOG_01860,ITEM_0819,2023-03-19 12:00:00,in,B8,ORD_1860
LOG_01861,ITEM_0086,2023-03-19 13:00:00,out,B6,ORD_1861
LOG_01862,ITEM_0767,2023-03-19 14:00:00,out,B17,ORD_1862
LOG_01863,ITEM_0077,2023-03-19 15:00:00,in,B6,ORD_1863
LOG_01864,ITEM_0223,2023-03-19 16:00:00,out,B5,ORD_1864
LOG_01865,ITEM_0179,2023-03-19 17:00:00,out,B3,ORD_1865
LOG_01866,ITEM_0344,2023-03-19 18:00:00,out,B18,ORD_1866
LOG_01867,ITEM_0207,2023-03-19 19:00:00,in,B20,ORD_1867
LOG_01868,ITEM_0870,2023-03-19 20:00:00,out,B16,ORD_1868
LOG_01869,ITEM_0302,2023-03-19 21:00:00,in,B3,ORD_1869
LOG_01870,ITEM_0591,2023-03-19 22:00:00,in,B14,ORD_1870
LOG_01871,ITEM_0442,2023-03-19 23:00:00,out,B14,ORD_1871
LOG_01872,ITEM_0506,2023-03-20 00:00:00,out,B6,ORD_1872
LOG_01873,ITEM_0719,2023-03-20 01:00:00,in,B2,ORD_1873
LOG_01874,ITEM_0571,2023-03-20 02:00:00,in,B19,ORD_1874
LOG_01875,ITEM_0540,2023-03-20 03:00:00,out,B15,ORD_1875
LOG_01876,ITEM_0034,2023-03-20 04:00:00,in,B12,ORD_1876
LOG_01877,ITEM_0246,2023-03-20 05:00:00,out,B20,ORD_1877
LOG_01878,ITEM_0977,2023-03-20 06:00:00,out,B18,ORD_1878
LOG_01879,ITEM_0376,2023-03-20 07:00:00,in,B20,ORD_1879
LOG_01880,ITEM_0765,2023-03-20 08:00:00,out,B1,ORD_1880
LOG_01881,ITEM_0985,2023-03-20 09:00:00,out,B1,ORD_1881
LOG_01882,ITEM_0037,2023-03-20 10:00:00,out,B18,ORD_1882
LOG_01883,ITEM_0339,2023-03-20 11:00:00,out,B13,ORD_1883
LOG_01884,ITEM_0595,2023-03-20 12:00:00,in,B18,ORD_1884
LOG_01885,ITEM_0805,2023-03-20 13:00:00,in,B7,ORD_1885
LOG_01886,ITEM_0979,2023-03-20 14:00:00,out,B11,ORD_1886
LOG_01887,ITEM_0958,2023-03-20 15:00:00,in,B16,ORD_1887
LOG_01888,ITEM_0343,2023-03-20 16:00:00,in,B15,ORD_1888
LOG_01889,ITEM_0278,2023-03-20 17:00:00,out,B6,ORD_1889
LOG_01890,ITEM_0641,2023-03-20 18:00:00,in,B8,ORD_1890
LOG_01891,ITEM_0802,2023-03-20 19:00:00,out,B13,ORD_1891
LOG_01892,ITEM_0073,2023-03-20 20:00:00,in,B5,ORD_1892
LOG_01893,ITEM_0040,2023-03-20 21:00:00,out,B13,ORD_1893
LOG_01894,ITEM_0353,2023-03-20 22:00:00,out,B7,ORD_1894
LOG_01895,ITEM_0576,2023-03-20 23:00:00,out,B10,ORD_1895
LOG_01896,ITEM_0558,2023-03-21 00:00:00,out,B4,ORD_1896
LOG_01897,ITEM_0924,2023-03-21 01:00:00,in,B3,ORD_1897
LOG_01898,ITEM_0582,2023-03-21 02:00:00,out,B9,ORD_1898
LOG_01899,ITEM_0146,2023-03-21 03:00:00,in,B7,ORD_1899
LOG_01900,ITEM_0470,2023-03-21 04:00:00,in,B7,ORD_1900
LOG_01901,ITEM_0485,2023-03-21 05:00:00,out,B18,ORD_1901
LOG_01902,ITEM_0146,2023-03-21 06:00:00,in,B16,ORD_1902
LOG_01903,ITEM_0431,2023-03-21 07:00:00,in,B3,ORD_1903
LOG_01904,ITEM_0740,2023-03-21 08:00:00,in,B18,ORD_1904
LOG_01905,ITEM_0758,2023-03-21 09:00:00,out,B13,ORD_1905
LOG_01906,ITEM_0344,2023-03-21 10:00:00,in,B16,ORD_1906
LOG_01907,ITEM_0091,2023-03-21 11:00:00,out,B5,ORD_1907
LOG_01908,ITEM_0450,2023-03-21 12:00:00,in,B5,ORD_1908
LOG_01909,ITEM_0131,2023-03-21 13:00:00,out,B12,ORD_1909
LOG_01910,ITEM_0892,2023-03-21 14:00:00,in,B6,ORD_1910
LOG_01911,ITEM_0682,2023-03-21 15:00:00,out,B13,ORD_1911
LOG_01912,ITEM_0574,2023-03-21 16:00:00,in,B3,ORD_1912
LOG_01913,ITEM_0329,2023-03-21 17:00:00,in,B11,ORD_1913
LOG_01914,ITEM_0148,2023-03-21 18:00:00,in,B15,ORD_1914
LOG_01915,ITEM_0406,2023-03-21 19:00:00,out,B14,ORD_1915
LOG_01916,ITEM_0923,2023-03-21 20:00:00,in,B2,ORD_1916
LOG_01917,ITEM_0603,2023-03-21 21:00:00,out,B8,ORD_1917
LOG_01918,ITEM_0674,2023-03-21 22:00:00,in,B10,ORD_1918
LOG_01919,ITEM_0038,2023-03-21 23:00:00,out,B15,ORD_1919
LOG_01920,ITEM_0731,2023-03-22 00:00:00,in,B12,ORD_1920
LOG_01921,ITEM_0969,2023-03-22 01:00:00,out,B12,ORD_1921
LOG_01922,ITEM_0316,2023-03-22 02:00:00,in,B17,ORD_1922
LOG_01923,ITEM_0547,2023-03-22 03:00:00,out,B13,ORD_1923
LOG_01924,ITEM_0742,2023-03-22 04:00:00,in,B8,ORD_1924
LOG_01925,ITEM_0572,2023-03-22 05:00:00,out,B16,ORD_1925
LOG_01926,ITEM_0129,2023-03-22 06:00:00,in,B5,ORD_1926
LOG_01927,ITEM_0375,2023-03-22 07:00:00,in,B1,ORD_1927
LOG_01928,ITEM_0579,2023-03-22 08:00:00,in,B16,ORD_1928
LOG_01929,ITEM_0615,2023-03-22 09:00:00,in,B4,ORD_1929
LOG_01930,ITEM_0626,2023-03-22 10:00:00,out,B7,ORD_1930
LOG_01931,ITEM_0039,2023-03-22 11:00:00,out,B6,ORD_1931
LOG_01932,ITEM_0492,2023-03-22 12:00:00,in,B19,ORD_1932
LOG_01933,ITEM_0264,2023-03-22 13:00:00,in,B8,ORD_1933
LOG_01934,ITEM_0667,2023-03-22 14:00:00,in,B8,ORD_1934
LOG_01935,ITEM_0489,2023-03-22 15:00:00,out,B2,ORD_1935
LOG_01936,ITEM_0678,2023-03-22 16:00:00,in,B8,ORD_1936
LOG_01937,ITEM_0646,2023-03-22 17:00:00,out,B2,ORD_1937
LOG_01938,ITEM_0225,2023-03-22 18:00:00,out,B2,ORD_1938
LOG_01939,ITEM_0435,2023-03-22 19:00:00,out,B2,ORD_1939
LOG_01940,ITEM_0690,2023-03-22 20:00:00,in,B15,ORD_1940
LOG_01941,ITEM_0221,2023-03-22 21:00:00,in,B1,ORD_1941
LOG_01942,ITEM_0035,2023-03-22 22:00:00,in,B7,ORD_1942
LOG_01943,ITEM_0548,2023-03-22 23:00:00,in,B8,ORD_1943
LOG_01944,ITEM_0865,2023-03-23 00:00:00,in,B12,ORD_1944
LOG_01945,ITEM_0251,2023-03-23 01:00:00,in,B3,ORD_1945
LOG_01946,ITEM_0459,2023-03-23 02:00:00,out,B20,ORD_1946
LOG_01947,ITEM_0808,2023-03-23 03:00:00,out,B13,ORD_1947
LOG_01948,ITEM_0473,2023-03-23 04:00:00,out,B14,ORD_1948
LOG_01949,ITEM_0022,2023-03-23 05:00:00,in,B16,ORD_1949
LOG_01950,ITEM_0500,2023-03-23 06:00:00,out,B4,ORD_1950
LOG_01951,ITEM_0316,2023-03-23 07:00:00,out,B5,ORD_1951
LOG_01952,ITEM_0448,2023-03-23 08:00:00,in,B6,ORD_1952
LOG_01953,ITEM_0388,2023-03-23 09:00:00,out,B16,ORD_1953
LOG_01954,ITEM_0259,2023-03-23 10:00:00,in,B2,ORD_1954
LOG_01955,ITEM_0422,2023-03-23 11:00:00,in,B19,ORD_1955
LOG_01956,ITEM_0569,2023-03-23 12:00:00,in,B5,ORD_1956
LOG_01957,ITEM_0737,2023-03-23 13:00:00,out,B13,ORD_1957
LOG_01958,ITEM_0265,2023-03-23 14:00:00,out,B4,ORD_1958
LOG_01959,ITEM_0831,2023-03-23 15:00:00,out,B16,ORD_1959
LOG_01960,ITEM_0870,2023-03-23 16:00:00,out,B14,ORD_1960
LOG_01961,ITEM_0975,2023-03-23 17:00:00,out,B4,ORD_1961
LOG_01962,ITEM_0729,2023-03-23 18:00:00,out,B3,ORD_1962
LOG_01963,ITEM_0231,2023-03-23 19:00:00,in,B20,ORD_1963
LOG_01964,ITEM_0816,2023-03-23 20:00:00,in,B2,ORD_1964
LOG_01965,ITEM_0980,2023-03-23 21:00:00,in,B15,ORD_1965
LOG_01966,ITEM_0242,2023-03-23 22:00:00,out,B9,ORD_1966
LOG_01967,ITEM_0852,2023-03-23 23:00:00,in,B6,ORD_1967
LOG_01968,ITEM_0927,2023-03-24 00:00:00,out,B9,ORD_1968
LOG_01969,ITEM_0468,2023-03-24 01:00:00,in,B14,ORD_1969
LOG_01970,ITEM_0380,2023-03-24 02:00:00,in,B3,ORD_1970
LOG_01971,ITEM_0185,2023-03-24 03:00:00,out,B18,ORD_1971
LOG_01972,ITEM_0490,2023-03-24 04:00:00,out,B16,ORD_1972
LOG_01973,ITEM_0501,2023-03-24 05:00:00,out,B6,ORD_1973
LOG_01974,ITEM_0774,2023-03-24 06:00:00,in,B14,ORD_1974
LOG_01975,ITEM_0500,2023-03-24 07:00:00,out,B12,ORD_1975
LOG_01976,ITEM_0863,2023-03-24 08:00:00,in,B2,ORD_1976
LOG_01977,ITEM_0016,2023-03-24 09:00:00,out,B9,ORD_1977
LOG_01978,ITEM_0933,2023-03-24 10:00:00,in,B7,ORD_1978
LOG_01979,ITEM_0191,2023-03-24 11:00:00,in,B18,ORD_1979
LOG_01980,ITEM_0102,2023-03-24 12:00:00,in,B6,ORD_1980
LOG_01981,ITEM_0993,2023-03-24 13:00:00,out,B2,ORD_1981
LOG_01982,ITEM_0221,2023-03-24 14:00:00,in,B12,ORD_1982
LOG_01983,ITEM_0705,2023-03-24 15:00:00,in,B19,ORD_1983
LOG_01984,ITEM_0276,2023-03-24 16:00:00,in,B18,ORD_1984
LOG_01985,ITEM_0364,2023-03-24 17:00:00,in,B12,ORD_1985
LOG_01986,ITEM_0985,2023-03-24 18:00:00,in,B7,ORD_1986
LOG_01987,ITEM_0860,2023-03-24 19:00:00,in,B13,ORD_1987
LOG_01988,ITEM_0629,2023-03-24 20:00:00,out,B9,ORD_1988
LOG_01989,ITEM_0319,2023-03-24 21:00:00,out,B11,ORD_1989
LOG_01990,ITEM_0167,2023-03-24 22:00:00,out,B8,ORD_1990
LOG_01991,ITEM_0197,2023-03-24 23:00:00,in,B11,ORD_1991
LOG_01992,ITEM_0758,2023-03-25 00:00:00,in,B1,ORD_1992
LOG_01993,ITEM_0614,2023-03-25 01:00:00,in,B2,ORD_1993
LOG_01994,ITEM_0298,2023-03-25 02:00:00,out,B9,ORD_1994
LOG_01995,ITEM_0879,2023-03-25 03:00:00,in,B18,ORD_1995
LOG_01996,ITEM_0464,2023-03-25 04:00:00,out,B10,ORD_1996
LOG_01997,ITEM_0103,2023-03-25 05:00:00,in,B12,ORD_1997
LOG_01998,ITEM_0260,2023-03-25 06:00:00,in,B20,ORD_1998
LOG_01999,ITEM_0843,2023-03-25 07:00:00,out,B17,ORD_1999
LOG_02000,ITEM_0961,2023-03-25 08:00:00,in,B11,ORD_2000
LOG_02001,ITEM_0249,2023-03-25 09:00:00,out,B15,ORD_2001
LOG_02002,ITEM_0049,2023-03-25 10:00:00,in,B13,ORD_2002
LOG_02003,ITEM_0499,2023-03-25 11:00:00,in,B10,ORD_2003
LOG_02004,ITEM_0412,2023-03-25 12:00:00,in,B9,ORD_2004
LOG_02005,ITEM_0005,2023-03-25 13:00:00,out,B4,ORD_2005
LOG_02006,ITEM_0644,2023-03-25 14:00:00,in,B17,ORD_2006
LOG_02007,ITEM_0438,2023-03-25 15:00:00,in,B17,ORD_2007
LOG_02008,ITEM_0757,2023-03-25 16:00:00,out,B13,ORD_2008
LOG_02009,ITEM_0161,2023-03-25 17:00:00,in,B19,ORD_2009
LOG_02010,ITEM_0467,2023-03-25 18:00:00,out,B12,ORD_2010
LOG_02011,ITEM_0395,2023-03-25 19:00:00,out,B20,ORD_2011
LOG_02012,ITEM_0803,2023-03-25 20:00:00,in,B19,ORD_2012
LOG_02013,ITEM_0883,2023-03-25 21:00:00,in,B3,ORD_2013
LOG_02014,ITEM_0640,2023-03-25 22:00:00,out,B4,ORD_2014
LOG_02015,ITEM_0657,2023-03-25 23:00:00,in,B15,ORD_2015
LOG_02016,ITEM_0986,2023-03-26 00:00:00,out,B7,ORD_2016
LOG_02017,ITEM_0633,2023-03-26 01:00:00,in,B8,ORD_2017
LOG_02018,ITEM_0248,2023-03-26 02:00:00,out,B15,ORD_2018
LOG_02019,ITEM_0617,2023-03-26 03:00:00,out,B9,ORD_2019
LOG_02020,ITEM_0140,2023-03-26 04:00:00,out,B20,ORD_2020
LOG_02021,ITEM_0226,2023-03-26 05:00:00,in,B7,ORD_2021
LOG_02022,ITEM_0592,2023-03-26 06:00:00,in,B7,ORD_2022
LOG_02023,ITEM_0413,2023-03-26 07:00:00,out,B13,ORD_2023
LOG_02024,ITEM_0865,2023-03-26 08:00:00,in,B4,ORD_2024
LOG_02025,ITEM_0699,2023-03-26 09:00:00,out,B12,ORD_2025
LOG_02026,ITEM_0565,2023-03-26 10:00:00,out,B1,ORD_2026
LOG_02027,ITEM_0818,2023-03-26 11:00:00,out,B19,ORD_2027
LOG_02028,ITEM_0751,2023-03-26 12:00:00,in,B15,ORD_2028
LOG_02029,ITEM_0900,2023-03-26 13:00:00,in,B10,ORD_2029
LOG_02030,ITEM_0174,2023-03-26 14:00:00,in,B9,ORD_2030
LOG_02031,ITEM_0356,2023-03-26 15:00:00,in,B17,ORD_2031
LOG_02032,ITEM_0455,2023-03-26 16:00:00,in,B8,ORD_2032
LOG_02033,ITEM_0832,2023-03-26 17:00:00,in,B6,ORD_2033
LOG_02034,ITEM_0475,2023-03-26 18:00:00,out,B1,ORD_2034
LOG_02035,ITEM_0476,2023-03-26 19:00:00,out,B1,ORD_2035
LOG_02036,ITEM_0012,2023-03-26 20:00:00,in,B7,ORD_2036
LOG_02037,ITEM_0785,2023-03-26 21:00:00,in,B3,ORD_2037
LOG_02038,ITEM_0761,2023-03-26 22:00:00,in,B5,ORD_2038
LOG_02039,ITEM_0124,2023-03-26 23:00:00,in,B1,ORD_2039
LOG_02040,ITEM_0938,2023-03-27 00:00:00,out,B18,ORD_2040
LOG_02041,ITEM_0702,2023-03-27 01:00:00,out,B9,ORD_2041
LOG_02042,ITEM_0603,2023-03-27 02:00:00,out,B17,ORD_2042
LOG_02043,ITEM_0422,2023-03-27 03:00:00,in,B18,ORD_2043
LOG_02044,ITEM_0453,2023-03-27 04:00:00,in,B2,ORD_2044
LOG_02045,ITEM_0396,2023-03-27 05:00:00,out,B9,ORD_2045
LOG_02046,ITEM_0717,2023-03-27 06:00:00,in,B7,ORD_2046
LOG_02047,ITEM_0677,2023-03-27 07:00:00,in,B5,ORD_2047
LOG_02048,ITEM_0681,2023-03-27 08:00:00,in,B19,ORD_2048
LOG_02049,ITEM_0956,2023-03-27 09:00:00,out,B8,ORD_2049
LOG_02050,ITEM_0103,2023-03-27 10:00:00,in,B11,ORD_2050
LOG_02051,ITEM_0589,2023-03-27 11:00:00,in,B16,ORD_2051
LOG_02052,ITEM_0370,2023-03-27 12:00:00,in,B6,ORD_2052
LOG_02053,ITEM_0891,2023-03-27 13:00:00,out,B12,ORD_2053
LOG_02054,ITEM_0440,2023-03-27 14:00:00,in,B7,ORD_2054
LOG_02055,ITEM_0429,2023-03-27 15:00:00,in,B5,ORD_2055
LOG_02056,ITEM_0173,2023-03-27 16:00:00,out,B14,ORD_2056
LOG_02057,ITEM_0677,2023-03-27 17:00:00,out,B19,ORD_2057
LOG_02058,ITEM_0645,2023-03-27 18:00:00,in,B20,ORD_2058
LOG_02059,ITEM_0189,2023-03-27 19:00:00,in,B14,ORD_2059
LOG_02060,ITEM_0077,2023-03-27 20:00:00,out,B15,ORD_2060
LOG_02061,ITEM_0813,2023-03-27 21:00:00,out,B20,ORD_2061
LOG_02062,ITEM_0986,2023-03-27 22:00:00,out,B20,ORD_2062
LOG_02063,ITEM_0811,2023-03-27 23:00:00,out,B6,ORD_2063
LOG_02064,ITEM_0131,2023-03-28 00:00:00,in,B12,ORD_2064
LOG_02065,ITEM_0923,2023-03-28 01:00:00,in,B2,ORD_2065
LOG_02066,ITEM_0547,2023-03-28 02:00:00,out,B1,ORD_2066
LOG_02067,ITEM_0854,2023-03-28 03:00:00,in,B10,ORD_2067
LOG_02068,ITEM_0757,2023-03-28 04:00:00,in,B16,ORD_2068
LOG_02069,ITEM_0277,2023-03-28 05:00:00,in,B17,ORD_2069
LOG_02070,ITEM_0154,2023-03-28 06:00:00,out,B8,ORD_2070
LOG_02071,ITEM_0997,2023-03-28 07:00:00,in,B7,ORD_2071
LOG_02072,ITEM_0673,2023-03-28 08:00:00,out,B13,ORD_2072
LOG_02073,ITEM_0784,2023-03-28 09:00:00,in,B15,ORD_2073
LOG_02074,ITEM_0155,2023-03-28 10:00:00,in,B1,ORD_2074
LOG_02075,ITEM_0685,2023-03-28 11:00:00,in,B13,ORD_2075
LOG_02076,ITEM_0314,2023-03-28 12:00:00,out,B17,ORD_2076
LOG_02077,ITEM_0198,2023-03-28 13:00:00,out,B7,ORD_2077
LOG_02078,ITEM_0114,2023-03-28 14:00:00,in,B6,ORD_2078
LOG_02079,ITEM_0628,2023-03-28 15:00:00,in,B7,ORD_2079
LOG_02080,ITEM_0291,2023-03-28 16:00:00,out,B4,ORD_2080
LOG_02081,ITEM_0624,2023-03-28 17:00:00,in,B1,ORD_2081
LOG_02082,ITEM_0625,2023-03-28 18:00:00,out,B13,ORD_2082
LOG_02083,ITEM_0212,2023-03-28 19:00:00,in,B19,ORD_2083
LOG_02084,ITEM_0909,2023-03-28 20:00:00,in,B15,ORD_2084
LOG_02085,ITEM_0862,2023-03-28 21:00:00,out,B18,ORD_2085
LOG_02086,ITEM_0622,2023-03-28 22:00:00,in,B2,ORD_2086
LOG_02087,ITEM_0760,2023-03-28 23:00:00,out,B9,ORD_2087
LOG_02088,ITEM_0196,2023-03-29 00:00:00,out,B18,ORD_2088
LOG_02089,ITEM_0067,2023-03-29 01:00:00,out,B4,ORD_2089
LOG_02090,ITEM_0800,2023-03-29 02:00:00,out,B10,ORD_2090
LOG_02091,ITEM_0353,2023-03-29 03:00:00,out,B7,ORD_2091
LOG_02092,ITEM_0769,2023-03-29 04:00:00,in,B18,ORD_2092
